*Fecha de Pago,*Forma de Pago,*Monto,*Moneda,*Tipo de cambio del dia del pago para moneda del pago,Tipo de cambio del dia del pago para moneda del documento relacionado,*Numero de Operacion,Banco Ordenante,Banco Beneficiario,*Numero de Parcialidad,*Serie de la Factura,*Folio de la Factura,Importe Pagado,Importe Saldo Anterior,Importe Saldo Insoluto
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80737,1508.16,1508.16,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80738,1774.23,1774.23,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80739,449.06,449.06,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80740,498.01,498.01,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80741,456.76,456.76,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80742,432.08,432.08,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80743,447.41,447.41,0
23/11/2020,17,1201286.89,USD,20.1172,21.652989,,,,1,FAC,80744,231.23,231.23,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80745,787.23,787.23,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80746,452.5,452.5,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80747,556.31,556.31,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80748,1147.18,1147.18,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80749,811.25,811.25,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80750,489.12,489.12,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80751,784.71,784.71,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80752,409.72,409.72,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80753,503.19,503.19,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80754,760.94,760.94,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80755,504.38,504.38,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80756,500.08,500.08,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80757,2168,2168,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80758,453.75,453.75,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80759,1545.78,1545.78,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80760,2071,2071,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80761,3462.63,3462.63,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80762,442.36,442.36,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80763,740.41,740.41,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80764,450.71,450.71,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80765,271.28,271.28,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80766,826.35,826.35,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80767,501.56,501.56,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80768,165.77,165.77,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80769,353.22,353.22,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80771,472.42,472.42,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80772,750,750,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80776,525.35,525.35,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80784,1045.27,1045.27,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80785,1032.32,1032.32,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80786,958.71,958.71,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80798,875,875,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80799,750,750,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80800,750,750,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80806,1485.75,1485.75,0
23/11/2020,17,1201286.89,USD,20.1172,21.921652,,,,1,FAC,80809,1045,1045,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,80814,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,80815,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80816,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80817,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.746222,,,,1,FAC,80819,21.43,21.43,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80820,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80821,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,22.430074,,,,1,FAC,80824,90,90,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80826,1582.72,1582.72,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80827,586.05,586.05,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80828,979.76,979.76,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80830,433.37,433.37,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80831,408.89,408.89,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80832,723.78,723.78,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80833,1687.95,1687.95,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80834,1170.7,1170.7,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80836,482.8,482.8,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80838,438.24,438.24,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80839,345.96,345.96,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80840,167.45,167.45,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80841,268.25,268.25,0
23/11/2020,17,1201286.89,USD,20.1172,21.652989,,,,1,FAC,80842,1390.99,1390.99,0
23/11/2020,17,1201286.89,USD,20.1172,21.652989,,,,1,FAC,80843,336.05,336.05,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80844,945.14,945.14,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80845,418.9,418.9,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80847,738.2,738.2,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80848,1646.89,1646.89,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80849,330.89,330.89,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80850,210.79,210.79,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80851,680.47,680.47,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80852,207.63,207.63,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80855,355,355,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80861,679.67,679.67,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80862,50,50,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80863,401.59,401.59,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80864,2315.61,2315.61,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80865,450.25,450.25,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80866,591.61,591.61,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80867,1514.58,1514.58,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80868,451.62,451.62,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80869,790.26,790.26,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80870,819.54,819.54,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80871,467.3,467.3,0
23/11/2020,17,1201286.89,USD,20.1172,21.652989,,,,1,FAC,80875,1196.3,1196.3,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80876,779.71,779.71,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80877,226.66,226.66,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80878,2002.06,2002.06,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80881,177.01,177.01,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80882,694.91,694.91,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80883,371.88,371.88,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80884,218.46,218.46,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80885,496.98,496.98,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80886,162.35,162.35,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80887,369.44,369.44,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80888,369.44,369.44,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80889,369.44,369.44,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80890,796.14,796.14,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80891,280.21,280.21,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80892,207.87,207.87,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80893,158.93,158.93,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80894,973,973,0
23/11/2020,17,1201286.89,USD,20.1172,22.456771,,,,1,FAC,80901,80,80,0
23/11/2020,17,1201286.89,USD,20.1172,22.456771,,,,1,FAC,80902,156.74,156.74,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80903,119.24,119.24,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80904,232.19,232.19,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80910,355,355,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80914,578.03,578.03,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80915,1394.49,1394.49,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80916,1178.41,1178.41,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80917,572.59,572.59,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80918,472.39,472.39,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80942,296.01,296.01,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80943,6337.66,6337.66,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,80944,6482.53,6482.53,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,80954,9085.32,9085.32,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,80955,9085.32,9085.32,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,80963,696.15,696.15,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,80964,117.78,117.78,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,80966,115.33,115.33,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,80967,274.93,274.93,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80980,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80981,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80982,955,955,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80983,955,955,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80984,1025,1025,0
23/11/2020,17,1201286.89,USD,20.1172,21.951487,,,,1,FAC,80986,59.16,59.16,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,81001,400,400,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,81002,502.65,502.65,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,81016,598.88,598.88,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81017,1029.09,1029.09,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81018,465.51,465.51,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,81019,6559.54,6559.54,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,81020,480.78,480.78,0
23/11/2020,17,1201286.89,USD,20.1172,21.053518,,,,1,FAC,81024,37.5,37.5,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,81031,610,610,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81037,511.85,511.85,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,81038,417.3,417.3,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81039,1188.46,1188.46,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,81040,1051.53,1051.53,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81044,1173.09,1173.09,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81046,462.86,462.86,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81047,630.82,630.82,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81049,296.68,296.68,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81050,446.22,446.22,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81051,324.85,324.85,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81052,494.07,494.07,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81054,427.54,427.54,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81057,2946.33,2946.33,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81058,249.2,249.2,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81059,379.54,379.54,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81060,178.67,178.67,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81062,500.89,500.89,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81064,1525.09,1525.09,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81070,854.26,854.26,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81072,525.35,525.35,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81073,252.89,252.89,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,81088,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,81089,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,81091,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,81092,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81096,3114.78,3114.78,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81097,968.79,968.79,0
23/11/2020,17,1201286.89,USD,20.1172,21.652989,,,,1,FAC,81098,65,65,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81099,930.48,930.48,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81100,4423.04,4423.04,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81102,886.27,886.27,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81108,973.35,973.35,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81139,2000,2000,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81141,1750.93,1750.93,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,81142,228.95,228.95,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81144,85.8,85.8,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81145,85.8,85.8,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81146,85.8,85.8,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81147,85.8,85.8,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,81179,255,255,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81206,464.24,464.24,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81207,830.31,830.31,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81208,998.14,998.14,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81209,471.29,471.29,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81210,607.06,607.06,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81211,755.06,755.06,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81212,456.21,456.21,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81213,4826.84,4826.84,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81214,451.26,451.26,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81215,760.94,760.94,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81216,830.54,830.54,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81217,780.67,780.67,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81218,2189.11,2189.11,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81219,1736.86,1736.86,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81220,1595.39,1595.39,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81221,440.08,440.08,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81222,234.51,234.51,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,81224,420,420,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81228,691.25,691.25,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81229,1127.11,1127.11,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81230,2546.9,2546.9,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81246,817.98,817.98,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81248,490.22,490.22,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81249,478.48,478.48,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81251,1465.94,1465.94,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81253,384.38,384.38,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81259,447.96,447.96,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81260,1450.41,1450.41,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81261,208.52,208.52,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,81263,90,90,0
23/11/2020,17,1201286.89,USD,20.1172,21.746222,,,,1,FAC,81264,816.44,816.44,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81270,4527.14,4527.14,0
23/11/2020,17,1201286.89,USD,20.1172,21.156409,,,,1,FAC,81274,1484.16,1484.16,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,81281,50,50,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,81283,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,81284,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,81285,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,81286,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,81287,875,875,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81297,645.64,645.64,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81298,582.82,582.82,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81299,647.9,647.9,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81300,3096.68,3096.68,0
23/11/2020,17,1201286.89,USD,20.1172,21.376200,,,,1,FAC,81301,3874.7,3874.7,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81302,376.05,376.05,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81303,1986.55,1986.55,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81305,732.62,732.62,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81306,745.82,745.82,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81307,551.6,551.6,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,81325,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,81326,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81328,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81330,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81332,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81333,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.343806,,,,1,FAC,81334,525.35,525.35,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,81335,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,81336,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81338,280.73,280.73,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,81339,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,81340,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.919730,,,,1,FAC,81342,960,960,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81347,228.95,228.95,0
23/11/2020,17,1201286.89,USD,20.1172,21.141202,,,,1,FAC,81348,228.95,228.95,0
23/11/2020,17,1201286.89,USD,20.1172,21.323326,,,,1,FAC,81349,90.25,90.25,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81350,60.05,60.05,0
23/11/2020,17,1201286.89,USD,20.1172,21.210257,,,,1,FAC,81355,9369.8,9369.8,0
23/11/2020,17,1201286.89,USD,20.1172,21.210257,,,,1,FAC,81356,546.1,546.1,0
23/11/2020,17,1201286.89,USD,20.1172,21.210257,,,,1,FAC,81357,497.82,497.82,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81359,11816.32,11816.32,0
23/11/2020,17,1201286.89,USD,20.1172,21.210257,,,,1,FAC,81361,498.24,498.24,0
23/11/2020,17,1201286.89,USD,20.1172,21.210257,,,,1,FAC,81362,450.98,450.98,0
23/11/2020,17,1201286.89,USD,20.1172,21.210257,,,,1,FAC,81363,284.71,284.71,0
23/11/2020,17,1201286.89,USD,20.1172,21.210257,,,,1,FAC,81364,1512.38,1512.38,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81365,11816.32,11816.32,0
23/11/2020,17,1201286.89,USD,20.1172,21.210257,,,,1,FAC,81366,450.43,450.43,0
23/11/2020,17,1201286.89,USD,20.1172,21.121108,,,,1,FAC,81367,11816.32,11816.32,0
23/11/2020,17,1201286.89,USD,20.1172,21.746222,,,,1,FAC,81370,1.83,1.83,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81379,875,875,0
23/11/2020,17,1201286.89,USD,20.1172,21.045100,,,,1,FAC,81380,4534.93,4534.93,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81382,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81383,955,955,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81384,955,955,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81385,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81386,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,81387,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.210257,,,,1,FAC,81401,709.23,709.23,0
23/11/2020,17,1201286.89,USD,20.1172,21.426123,,,,1,FAC,81402,349,349,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,81403,420.66,420.66,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,81404,16.55,16.55,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,81405,200.55,200.55,0
23/11/2020,17,1201286.89,USD,20.1172,21.919730,,,,1,FAC,81408,875,875,0
23/11/2020,17,1201286.89,USD,20.1172,21.919730,,,,1,FAC,81409,150,150,0
23/11/2020,17,1201286.89,USD,20.1172,21.045100,,,,1,FAC,81412,448.78,448.78,0
23/11/2020,17,1201286.89,USD,20.1172,21.045100,,,,1,FAC,81417,568.62,568.62,0
23/11/2020,17,1201286.89,USD,20.1172,21.045100,,,,1,FAC,81418,465.94,465.94,0
23/11/2020,17,1201286.89,USD,20.1172,21.045100,,,,1,FAC,81419,1170.15,1170.15,0
23/11/2020,17,1201286.89,USD,20.1172,21.045100,,,,1,FAC,81420,453.18,453.18,0
23/11/2020,17,1201286.89,USD,20.1172,21.045100,,,,1,FAC,81421,447.96,447.96,0
23/11/2020,17,1201286.89,USD,20.1172,21.045100,,,,1,FAC,81422,565.74,565.74,0
